V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,MV5,MV10,MV15,MV20,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,MP5,MP10,MP15,MP20,type
0.7376181768816831,0.6430685797026174,0.48679910658721753,1.035712045765682,-0.4495045432554744,0.10466115132182668,0.11122709557037277,0.7323654214828456,-0.9314448510987674,-2.4705021829580027,4.351999999999999,3.9782999999999995,4.0633333333333335,4.0425,0.8926722893256679,0.9701190947357613,0.6310446786307409,0.8510131773902746,0.1516853000184507,0.12931799159676266,-0.587694038995958,0.32482224677007604,-0.9764658185004143,-2.3865149209713596,81.29060000000001,71.28590000000001,69.41186666666667,67.54250000000002,1
-0.13576425763961456,0.9400599785204526,-0.42910105864828396,-0.3215954247707611,0.3134557124914628,-1.0833496305314942,-0.7331884230447057,-0.08585092762505044,-0.9374491274119988,2.472783158659992,2.8114,2.7158,2.597466666666667,2.8352500000000003,-0.4095490317779985,0.5239944481207317,-0.16014005389624986,-0.22524982570908939,0.5536579461341471,-1.0284131293214185,-1.1434796586189448,-0.08255447876729899,-0.5728053592922645,2.544539143128388,48.2438,47.187799999999996,44.06846666666667,47.0962,0
0.17567856248659394,-1.9378935468995748,1.0288636341654138,0.7496394288887094,1.3287711139070602,0.395438353676593,-0.45516130869410965,-1.5151791250223408,0.3812186024819459,-0.15137571499028737,3.5842,3.3760999999999997,3.8110666666666666,3.7163999999999993,0.41084668917393424,-1.897444592829529,1.3508311298054232,0.43074575194982595,1.0405239627556235,0.677809363048524,-0.6690222521593686,-1.4760179069123718,0.2135307350149663,-0.08180287984703337,54.0228,51.311400000000006,57.98813333333333,56.694449999999996,1
0.3806711831675416,-0.7805333515440023,1.3169813599620661,-1.047407989605532,-0.5946206823325996,1.1070799592395144,-0.6223576531423652,0.08156168713790574,-1.4087382579922099,1.567363745109681,2.5157999999999996,2.7092,3.2537333333333343,3.377700000000001,0.26124493387848724,-0.5655351942559463,1.2932022019399267,-1.0718307234686821,-0.6229010476641089,1.1882059410487091,-0.6974347842090213,-0.027730318554420375,-1.3743099815396427,1.6170889728246993,41.6298,44.3268,55.429866666666655,57.500750000000004,0
1.3992271072708753,-0.3452480438444208,-0.6479479132713963,0.5823021584559075,1.6143993036105326,-0.10211561860187057,0.4558732973297813,-1.2715825840185366,-0.035254201660169654,-1.6496535052707024,5.0692,4.641,4.2720666666666665,4.0331,1.2983828445415968,-0.6001825276072835,-0.7145104770783336,0.934305567865269,1.8783345004317802,0.0018819415550779726,0.04508818309043386,-1.017346238983132,-0.5016942528914817,-1.3242595409239344,80.0802,72.94800000000001,69.007,65.96414999999999,1
-0.04198892068040605,1.6053924883899022,0.49373179144890345,-1.343484584682241,0.31354944983183836,-0.7401954944465323,-0.1401239460254142,0.3055055952953624,1.275594452394382,-1.7279808315257994,2.1797999999999997,2.0521000000000003,2.2603333333333335,2.5799000000000003,-0.18951211262713033,1.5926965037880283,0.7282196281477832,-1.222087360276424,0.38226626761646443,-0.6867946605353974,-0.2414457692756331,-0.11440649175972628,1.4057963187066258,-1.6547323237845974,35.7144,33.172700000000006,38.71973333333334,45.7847,0
-0.6604496163720855,-0.2879906182166297,0.36602964640158214,-0.8444620976036501,1.418004614406129,-0.740262258833969,-0.25695236837034163,2.2604713959482314,-0.8644152582191211,-0.3899734391401475,3.6822000000000004,3.6838,3.7702666666666667,3.8819000000000004,-0.7920729406189675,0.44741056974312415,0.3262779857904261,-0.980440738587909,0.9493347022193726,-1.189712292190671,0.59787081085372,2.0277500954775873,-1.1161591520313703,-0.2702590406553151,58.663,58.7899,59.911399999999986,61.9935,1
-0.06848185622957116,1.2570179189288966,-0.8484715782400949,0.03910293301325982,1.3101206674654222,-0.7512314802706132,0.4115118188538283,-0.8960571580975009,-1.6994948469942828,1.2459835815706575,3.8402000000000003,3.3503,3.4528000000000003,3.76265,-0.030593867218013927,0.9849546651584863,-0.35518918623907964,-0.18520640391060267,1.377806009207347,-0.9642857295797002,0.7448451371162681,-0.7309512440217218,-1.9368076861794203,1.095428305666435,62.49279999999999,55.40509999999999,57.02733333333333,61.296049999999994,0
-2.0605131510889736,0.115161647035315,-0.7579828219063897,0.04150131117809237,0.46549739074649155,0.8140365409001759,-0.13815804457122965,1.0511868904892818,-1.0005229521679746,1.4697931893852012,3.7774,4.0219000000000005,4.030333333333334,3.8161500000000013,-1.7864163790991658,-0.30067243327495763,-0.6832903543228754,-0.6353593031280351,1.3280341776229692,0.17970584961590078,0.15526575915516522,1.7460071809878723,-0.7013238191288541,0.698049321571979,59.9258,63.4283,63.78646666666667,61.21295,1
1.3084273794343892,0.1899883370970818,1.8330898079552733,-0.7695385273709195,0.48359750382703814,-0.8517692733794812,-1.2957144052048444,-1.1610174163441944,-0.24184920022395345,0.5047857942096122,4.4838000000000005,3.2764,3.1268000000000007,2.9595500000000006,0.8761095964116492,0.2897616476320411,1.8418404580108843,-0.8760106883896845,0.8847993726270708,-0.7336184610548693,-1.4920310437585371,-1.1592408741427358,0.062167224233823565,0.3062227684303599,72.769,55.69010000000001,56.24546666666668,53.3027,0
-0.6908793765752892,-1.4166142323002469,-0.5898490022284273,1.0704168162050018,1.3869786558251684,1.7355334473218413,0.15945960751079769,-0.8239027027986576,-0.28002252089805146,-0.5511206920621308,3.8198,3.8483000000000005,3.773466666666667,3.8653000000000004,0.16955074371666778,-1.4960855339637187,0.21754884613909342,1.2946977510338744,1.6207274148287634,0.9814335400109088,-0.11716132554070126,-1.0213383453759393,-0.7902836502041503,-0.8590894406448102,65.872,63.04180000000001,61.08766666666667,62.125350000000005,1
1.6225705606016179,-1.118438351833001,-0.8664710581520971,-0.8022441009393176,-0.8022441009393176,-0.362536470790289,0.6245824562184291,1.8448946432612392,-0.33783379493921983,0.19772021751195643,1.5478,1.9459000000000004,2.3639333333333337,2.5496000000000008,1.4842439569255945,-1.2092001851285268,-0.9785715881466407,-0.8496171712280601,-0.807664590766841,-0.36159585299816693,0.6677538408842233,1.839108227153798,0.005581388999849188,0.20996197430476887,24.5414,30.945300000000003,39.483399999999996,42.96315,0
2.1109502776618054,0.5557703563295187,-0.5015658803877953,1.0419821791544224,-0.7307135576521637,-1.3134698333346437,-0.1584259575807462,-1.239025917878199,0.2766056733678513,-0.04210733968005147,4.372999999999999,3.9472,4.129666666666667,3.8939500000000002,1.7763629808585015,0.254515103689196,-0.33404351194067633,1.381382640891462,-0.28702012247757996,-1.6159349849029288,-0.3795344067214421,-1.3333107024351927,0.263064810864304,0.27451819217435464,71.1326,64.2115,66.13733333333333,63.718600000000016,1
-0.18292714410933836,-1.4459556719029993,0.830173477124446,-0.7168133195062172,-0.7614433028204809,-0.13383416246364857,1.0750805105614678,-0.6208588553805503,-0.1661909003664896,2.1227693688638065,2.7356,3.5519,3.4578666666666664,3.2342,-0.36242823759873327,-1.3023297086234378,0.8419724304742983,-0.6213872487629402,-0.5443250502715625,-0.14968509964851126,0.9053450083616879,-0.6178844215587864,-0.46115077574028457,2.311873103368272,50.6192,61.745799999999996,59.0238,55.728649999999995,0
0.8249730610435261,0.845212400141127,1.478791711022555,-0.5099433481330369,1.0379261072008947,-0.5741812504862926,-0.20019346281322806,-1.7762219986307788,0.11571622136237256,-1.2420794407071312,5.2652,4.4295,4.0948,3.94385,0.9480782751372676,0.8283089753817322,1.26567914552136,-0.47586612688693847,1.092884095180683,-0.35105261419871014,-0.3874078561892189,-1.8011408027643143,0.23026216889826384,-1.349745260080125,79.76339999999999,67.86679999999998,63.320799999999984,61.14514999999998,1
0.9581117691651733,0.6592265695307515,0.45235771225569144,-0.6813910899530803,-0.8009451698068489,-1.8742452799547267,1.5659569504441655,-1.030650199638247,0.4926568402962879,0.25892189766083,3.6604,3.4855000000000005,3.1089333333333333,2.73485,0.34763425732983505,1.207435799107277,0.5322392926045278,0.28891804904886065,-1.0551326561328103,-2.066591143483801,0.7778341936819442,-1.1264537026045367,0.23247549828963662,0.8616404121590681,72.45379999999999,65.8299,56.98120000000001,50.127750000000006,0
-1.8247290450631208,-0.007113068351826943,-0.6336684508318235,0.32886590486208345,-0.8591678517726918,-0.6533428952092145,0.13514829868469444,1.4760373539438159,1.6198121397785987,0.4181576139594745,3.8618,4.257700000000001,4.2842,4.12035,-2.1432380863070843,-0.13222246228350035,-1.1755426920153513,0.07619958418946061,0.5534427123735576,0.6194884019912597,-0.5631831911782456,1.0528691256200886,1.3142285569011318,0.39795805070867746,65.87719999999999,71.47329999999998,69.80699999999999,66.75594999999998,1
-0.7010490815041129,0.4335435109301753,1.6386363399442938,0.24773914910295738,1.4350421987931934,-0.7544184194757605,-0.8229420139084934,-0.9738256978036456,-1.298653890643427,0.79592790456482,5.193,4.266,3.621133333333333,3.6564499999999995,-0.03251260236092057,0.7033176029507905,1.6754003063162828,0.06939029916013105,1.1605118148497164,-0.5571858002919456,-0.711814581206974,-0.9285483642927922,-1.8546480170714215,0.47608934194713265,85.82579999999999,71.7183,62.07320000000001,62.04224999999999,0
0.026073771814502496,-0.564167656074257,-0.06274896733380575,-0.9581394829417542,0.04183264488920256,-0.07707521558353263,-0.710295388221474,0.407151975257246,2.720841067588184,-0.823472749394319,3.6670000000000003,3.8788000000000005,3.998266666666667,4.053500000000001,-0.34821689313310206,-0.2905087395491903,0.500007400566504,-1.2714522793824723,0.27050578153592214,-0.10122219295023094,-0.20332854706739922,1.079465713736096,1.9950003414347288,-1.6302505851908458,67.7182,70.1157,70.26433333333334,69.6942,1
0.9538122796879223,-0.21696159151699485,-1.0266786255181575,-0.39380575667801704,-1.074983281742696,-0.7090141066178026,-0.70000815376238,0.7057392146703769,0.1923999019112978,2.2695001195664544,2.0984,2.5279999999999996,2.6492666666666667,2.98685,0.617772528017384,-0.28764024006504857,-0.8795510311203047,-0.31925157488146694,-1.0399441951670891,-0.5585814489118585,-0.7677202075161345,0.4976494557149938,0.2103528171153411,2.526913896814183,34.312400000000004,42.6445,46.00506666666668,50.6695,0
-2.6010841768440702,-0.8064229167949711,1.233382738479958,0.2047977135115789,0.35086291566696926,0.7594369077100191,0.2344193279347,-0.08018264593844866,0.42747053917504135,0.2773195970992201,3.8586,4.1755,3.961733333333333,3.7269499999999995,-2.292214858044422,-0.10237210945999567,1.326083501866315,-0.5585531697445096,0.7365104541705076,1.1251814931614295,0.3544601728948745,-0.836624993786604,0.11698119123831564,0.13054831770406966,68.1172,69.7582,65.47966666666666,61.28074999999999,1
-1.1541041758160278,-1.989407555980693,0.604429256109583,-0.9103074954808862,0.3686259095559215,-0.1376185632711481,0.8801992715706445,0.11017478395473333,1.3291581856304409,0.8988503837274315,2.3128,2.7753,3.124733333333333,3.2643500000000003,-1.2258921180340134,-1.952150332037865,1.456419370415092,-0.8276610761731813,0.3573769717558159,-0.09657532334258087,0.8951157034405065,0.02190393464272527,0.6644575347522619,0.7070053345812395,41.244600000000005,46.6023,52.207933333333344,54.23220000000001,0
0.19454858157837826,2.5857275115235296,-1.0104735418949675,-0.17214601763904872,-1.4266895982414358,-0.2971287427742493,0.09668474963289107,-0.12851997207298835,-0.09904291425808275,0.2570399441459783,3.3630000000000004,3.3340000000000005,3.4296,3.5968000000000004,0.03752600846058365,2.6857506642787348,-1.1126897857498739,-0.01658125955235125,-0.998228570225057,-0.13967759085512393,-0.10137074745717149,-0.42748416247571064,-0.37310130566135097,0.44585674923731744,53.817600000000006,52.520500000000006,55.18666666666666,56.947849999999995,1
0.6419591213126341,0.9980873574029874,-0.24161022273144117,-1.9522072240469526,-0.943739825639436,1.0630681019028858,-0.1530001165952159,-1.0475402356847285,1.1668685119481779,0.468114532131087,2.5034,2.8583,2.6775333333333333,2.81655,0.5716494679348215,0.9111353421952811,-0.3785847193293107,-1.811043821859244,-1.1006112234840861,1.1343325936611846,-0.2447013249496064,-0.9031652602322072,1.3510628926570503,0.46992605340611665,39.3154,45.5201,42.736999999999995,49.3281,0
0.1770986329285691,0.47814278983238073,-1.88317231588189,0.9297090251880983,0.7768350392603806,0.9414685625671532,0.32291689642885335,-1.9043394831641889,-0.13805696883010823,0.29939782167074364,3.967399999999999,3.9266999999999994,3.897733333333333,3.8397999999999994,0.3328165054501033,-0.23768268585328503,-1.3116925505814918,1.6741054944091782,0.5552116353341212,1.2213846040610603,-0.19026763919364248,-1.8384889052839994,0.0873044311092488,-0.2926908894513048,64.38,63.17960000000001,63.332200000000014,62.89235000000001,1
-0.2471642359418708,-0.8912263407921458,-0.9249423435963885,-0.5583888772118025,-1.1514447214095052,-0.029306987052918967,0.42888484592781373,-0.20912566867554583,1.741215416616025,1.8414989121363359,2.42,3.2929000000000004,2.9384000000000006,2.67865,-0.209665329852529,-0.9816924010094906,-0.6672289436779605,-0.4328348015849733,-0.9932624458426661,-0.1778333159582703,0.030254803802572092,-0.20730527095620982,1.2390654580149334,2.4005022470645923,43.512800000000006,54.92540000000001,49.4674,45.89855000000001,0
0.8326187051100233,1.2988668957288658,-0.5695541622657624,-0.8918139410758451,1.212016742574376,0.8063351061290586,0.0932496381237695,-1.8745919899292887,-0.9260968962684074,0.018969901873218082,4.6658,4.336399999999999,4.238666666666666,4.0729999999999995,0.6743467702393756,1.1607205144535717,-0.34865993250503174,-0.37058150470669715,0.674970554814219,0.8386694496697484,0.16266519470293053,-2.3032443417381177,-1.0596852357452429,0.570798530815246,72.22380000000001,68.2046,65.69886666666667,64.959,1
1.3337436654979933,-0.7823591416085359,-0.7584032607733677,-1.1377047073301987,-0.9460576606488525,-0.023756248494874784,1.64517011635518,-0.283278290875864,1.3716738101536756,-0.4190282822751509,1.4764000000000002,1.7058999999999997,2.2879999999999994,2.6411,1.4753641317755628,-0.7716095884899844,-0.9757544458075561,-1.0222702111327904,-0.7083923169203783,0.5527784479955447,1.5065586806286873,-0.6651892470485733,1.1777736568758443,-0.569259107876354,25.788399999999996,28.690199999999994,36.63253333333333,42.8934,0
2.279079263495832,0.43528309702754425,-0.09124620741938787,1.162799394032176,-0.624380718194507,-0.9065173884985085,-1.2782961446850516,-0.09973861555562903,-0.34979285512272,-0.527189825079751,4.4068000000000005,3.7367000000000004,3.6617333333333333,3.6194999999999995,2.185879038769321,0.12392467373859299,-0.23881211744742073,1.3463289461855261,-0.6542595859424942,-1.2453833206761933,-1.0541901538687761,-0.08606031737575279,-0.4785053453291502,0.10107818194635272,65.9358,58.848699999999994,58.0528,57.494600000000005,1
0.6288567448994571,-0.3382522776390928,-1.62049731337557,-0.28164101778317785,-1.6374806913323445,1.252524124312122,1.5365239445892958,0.41562099944217684,0.02311626444116551,0.021229222445968133,1.6118,2.3005,2.6464,2.8601,0.1466844722299383,-0.44253234036131645,-1.8092196533323912,-0.24499658411668662,-1.5028558130340235,1.115632372796238,1.235409962753238,0.6649240308188317,0.9786245958848674,-0.1416710436386997,28.176800000000004,42.04090000000001,46.455600000000004,51.78660000000001,0
0.9084453970245088,-0.4699362492801257,0.03730819655997998,0.25693033887118505,-0.5866392286672517,2.0708805854080845,-0.3137196626989334,-0.5893959919598606,-1.8703720019256347,0.5564986166680587,4.446199999999999,4.414399999999999,4.136066666666666,4.023949999999999,0.9714635447876941,-0.15078103902736528,-0.349317166727712,-0.11094079095617317,-0.3194536084907086,2.2761485300372764,-0.2558688386141484,-0.7774501831455116,-1.6720267049443942,0.38822625708104685,70.27420000000001,70.151,66.18646666666666,65.99595,1
0.4529891404017697,1.5292194794316247,-0.6084080086567699,0.5518770735438694,-0.8284336598979423,-1.3846782838222549,1.6627181891734597,-0.474909298914935,-1.0756534927531924,0.17527886149437247,3.6326,3.3663,4.2463999999999995,3.7957,0.3451594514897152,1.6725586154710173,-0.3220207203427793,0.6256777336191667,-0.941105468906156,-1.512555037485286,1.4313336037875086,-0.3781128706865478,-1.092525509629026,0.1715902026823828,61.47679999999999,56.67839999999999,71.23953333333333,67.0044,0
-0.16591225107854313,1.50990163305482,-0.8652807943573073,-1.1223279439156117,-0.9387228370882508,-0.26939876583578237,2.132489858933052,-0.40126061528452345,-0.025704714955831345,0.14621643052797018,3.7218000000000004,3.9114000000000004,4.079066666666667,3.7996499999999997,-0.10681582223353972,1.9578323126220436,-0.6485123735163196,-1.6230082688028113,0.11602112310501095,0.19713076714735248,1.5121584219449438,-0.27354120165390783,-0.7191078044420615,-0.41215715417071386,64.87,65.4376,66.42580000000001,61.91650000000002,1
-1.2372818472939564,-0.07994831631200511,0.8899397838851402,-0.48181995958549256,0.5363495394501633,0.5576501565848007,-1.0839174039245691,0.26796176355373513,-1.3267444392594328,1.9578107229016155,2.8078000000000003,2.8603,2.848666666666667,2.4863500000000007,-1.66081991409837,0.22353257212690528,0.8207332918718261,-0.5510290500386733,-0.026229278383345017,0.6463712452891985,-0.3401452234286035,-0.34710685305260247,-0.9314553334916787,2.1661485432053444,44.9096,47.1389,46.614866666666664,41.70134999999999,0
1.7036321958878509,0.46410152704775376,-1.5244587016018276,-1.098784968446281,0.7921436700300098,-1.3221660467627694,0.2758678211936499,-0.17245644088210013,0.9311710544367763,-0.04905011090306131,4.632,4.5458,4.226933333333333,3.9831499999999997,1.682068929791108,0.5068542424074031,-1.516360923051565,-0.5925318168844735,1.1291755087621247,-1.5512038937540729,0.012909965885477602,0.13633151099613974,0.6182485102237179,-0.42549203437585686,78.092,73.4069,68.92573333333333,65.28295,1
-0.8006898906640126,0.5228648269941218,-1.4426341665679274,1.2732839237947884,0.6030066722835132,-0.31255319662862724,0.48886525626528876,1.4950906471209835,-0.28988681614273865,-1.5373472564553903,2.7656,2.7270999999999996,3.4215999999999993,3.5199999999999987,-0.3053931750757847,0.4018223725130264,-0.7735219707795326,1.330759244482313,0.9116622440856372,-0.6906673166726744,0.33621964638458274,1.3363774710279153,-0.5936819715571813,-1.9535765444083035,59.019000000000005,53.5024,63.35213333333333,65.6439,0
-0.269197693656877,0.9428834678808582,-0.7381876036709597,-0.7671065525458224,-0.30314602494475984,-0.4854611374167222,0.3909087480519526,-0.05796363231005151,-1.1719718367939043,2.4592422654062833,3.972599999999999,4.1531,4.030666666666667,3.8126000000000007,-0.339348330883849,1.2979747180452834,-0.9237401101546859,-0.25856887663827055,-0.7564911939164399,0.20586634586603908,0.22965244382518687,0.36854460014350765,-1.70933429451526,1.8854446982284814,64.5074,66.60900000000001,64.68713333333334,62.10795,1
1.3051246113039134,0.9443600166444492,-0.5044475985616861,-0.2917258455353885,-0.1134995119187608,1.8220767994016052,0.1222191873806501,-0.8757524602629939,-1.3630002594245814,-1.0453549390272043,5.5512,4.9919,4.337133333333333,4.259650000000001,1.3755490270187443,0.6127654182169089,-0.5950353082766692,-0.2572846355726845,-0.31162000498743003,2.119464687793193,-0.0920100526610329,-0.9448124974713932,-0.9946829326201159,-0.9123337014395174,87.9952,83.4163,74.94666666666666,71.939,0
1.4097811668285354,-0.8328724037868418,1.79709457058764,-1.3766960832337685,0.8015703486492768,0.18048210272355195,-0.9022123993447376,0.09628353668896404,-0.5267858519669867,-0.6466449871456353,4.189,3.8257999999999996,3.870133333333333,3.9568499999999993,1.1107670084782764,-1.197022031902868,1.6976469562781056,-1.3124595101042325,0.9612746010041952,0.01804038048139286,-1.2861760903322126,-0.022214292325588268,0.2882094860449511,-0.258066507622023,66.2598,63.37339999999999,64.12286666666667,65.54814999999999,1
